locus_tag	ftype	length_bp	gene	EC_number	COG	product
UBA3574_metaspades_Bin_1_1-contigs_00267	CDS	1152				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00268	CDS	789				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00269	CDS	183	fdx		COG1141	Ferredoxin
UBA3574_metaspades_Bin_1_1-contigs_00270	CDS	834				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00271	CDS	843				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00272	CDS	774	drrA	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
UBA3574_metaspades_Bin_1_1-contigs_00273	CDS	297				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00274	CDS	867				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00275	tRNA	89				tRNA-Leu(gag)
UBA3574_metaspades_Bin_1_1-contigs_00276	CDS	987	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00277	CDS	984	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
UBA3574_metaspades_Bin_1_1-contigs_00278	CDS	891	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
UBA3574_metaspades_Bin_1_1-contigs_00279	CDS	735	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
UBA3574_metaspades_Bin_1_1-contigs_00280	CDS	252	acpP		COG0236	Acyl carrier protein
UBA3574_metaspades_Bin_1_1-contigs_00281	CDS	477				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00282	CDS	1311	asnS_1	6.1.1.22	COG0017	Asparagine--tRNA ligase
UBA3574_metaspades_Bin_1_1-contigs_00283	CDS	549				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00284	CDS	642	rpfG	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
UBA3574_metaspades_Bin_1_1-contigs_00285	CDS	117				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00286	CDS	324	hup			DNA-binding protein HU
UBA3574_metaspades_Bin_1_1-contigs_00287	CDS	303	rpsF		COG0360	30S ribosomal protein S6
UBA3574_metaspades_Bin_1_1-contigs_00288	CDS	414				Single-stranded DNA-binding protein
UBA3574_metaspades_Bin_1_1-contigs_00289	CDS	216	rpsR			30S ribosomal protein S18
UBA3574_metaspades_Bin_1_1-contigs_00290	CDS	1104				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00291	CDS	3243	glyA	2.1.2.1		Serine hydroxymethyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00292	CDS	630				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00293	CDS	1161	fsr			Fosmidomycin resistance protein
UBA3574_metaspades_Bin_1_1-contigs_00294	CDS	2316	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
UBA3574_metaspades_Bin_1_1-contigs_00295	CDS	882	thiL_1	2.7.4.16	COG0611	Thiamine-monophosphate kinase
UBA3574_metaspades_Bin_1_1-contigs_00296	CDS	201	cspB			Cold shock protein CspB
UBA3574_metaspades_Bin_1_1-contigs_00297	CDS	204				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00298	CDS	999	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
UBA3574_metaspades_Bin_1_1-contigs_00299	CDS	975	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
UBA3574_metaspades_Bin_1_1-contigs_00300	CDS	1068				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00301	CDS	225				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00302	CDS	306				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00303	CDS	306				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00304	CDS	660	rbsK	2.7.1.15	COG0524	Ribokinase
UBA3574_metaspades_Bin_1_1-contigs_00305	CDS	1218	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
UBA3574_metaspades_Bin_1_1-contigs_00306	CDS	834	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
UBA3574_metaspades_Bin_1_1-contigs_00307	CDS	618	cmk	2.7.4.25		Cytidylate kinase
UBA3574_metaspades_Bin_1_1-contigs_00308	CDS	627				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00309	CDS	1671	rpsA		COG0539	30S ribosomal protein S1
UBA3574_metaspades_Bin_1_1-contigs_00310	CDS	339	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
UBA3574_metaspades_Bin_1_1-contigs_00311	CDS	639	gmk	2.7.4.8	COG0194	Guanylate kinase
UBA3574_metaspades_Bin_1_1-contigs_00312	CDS	849				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00313	CDS	831				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00314	rRNA	1669				23S ribosomal RNA (partial)
UBA3574_metaspades_Bin_1_1-contigs_00315	CDS	609	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00316	CDS	888				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00317	CDS	834	dmdA_1	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
UBA3574_metaspades_Bin_1_1-contigs_00318	CDS	183				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00319	CDS	1755	infB			Translation initiation factor IF-2
UBA3574_metaspades_Bin_1_1-contigs_00320	CDS	282				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00321	CDS	351	rbfA			Ribosome-binding factor A
UBA3574_metaspades_Bin_1_1-contigs_00322	CDS	1206				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00323	CDS	708				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00324	CDS	1380	yeeO		COG0534	putative FMN/FAD exporter YeeO
UBA3574_metaspades_Bin_1_1-contigs_00325	tRNA	87				tRNA-Ser(cga)
UBA3574_metaspades_Bin_1_1-contigs_00326	tRNA	76				tRNA-Arg(gcg)
UBA3574_metaspades_Bin_1_1-contigs_00327	CDS	1347				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00328	CDS	429				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00329	CDS	411				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00330	CDS	720	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
UBA3574_metaspades_Bin_1_1-contigs_00331	CDS	609				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00332	CDS	1740	pyrG	6.3.4.2		CTP synthase
UBA3574_metaspades_Bin_1_1-contigs_00333	CDS	927	pkwA_1	2.7.11.1		putative serine/threonine-protein kinase PkwA
UBA3574_metaspades_Bin_1_1-contigs_00334	CDS	519	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
UBA3574_metaspades_Bin_1_1-contigs_00335	CDS	360				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00336	CDS	399				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00337	CDS	372	dmdA_2	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
UBA3574_metaspades_Bin_1_1-contigs_00338	CDS	933	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
UBA3574_metaspades_Bin_1_1-contigs_00339	CDS	243	hicd_1	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
UBA3574_metaspades_Bin_1_1-contigs_00340	CDS	819	hicd_2	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
UBA3574_metaspades_Bin_1_1-contigs_00341	CDS	336	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
UBA3574_metaspades_Bin_1_1-contigs_00342	CDS	162	hacB_2	4.2.1.33		Methanogen homoaconitase small subunit
UBA3574_metaspades_Bin_1_1-contigs_00343	CDS	912				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00344	CDS	642				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00345	CDS	831				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00346	CDS	171				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00347	CDS	399				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00348	CDS	522				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00349	CDS	816	tmk_2	2.7.4.9		Thymidylate kinase
UBA3574_metaspades_Bin_1_1-contigs_00350	tRNA	73				tRNA-Val(cac)
UBA3574_metaspades_Bin_1_1-contigs_00351	CDS	1221	rng	3.1.26.-	COG1530	Ribonuclease G
UBA3574_metaspades_Bin_1_1-contigs_00352	CDS	606	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
UBA3574_metaspades_Bin_1_1-contigs_00353	tRNA	95				tRNA-Ala(cgc)
UBA3574_metaspades_Bin_1_1-contigs_00354	CDS	867	btuF_1			Vitamin B12-binding protein
UBA3574_metaspades_Bin_1_1-contigs_00355	CDS	867	folD		COG0190	Bifunctional protein FolD protein
UBA3574_metaspades_Bin_1_1-contigs_00356	CDS	612				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00357	CDS	639				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00358	CDS	627	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00359	CDS	1860				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00360	CDS	531				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00361	CDS	987				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00362	CDS	1170		3.5.1.47		N-acetyldiaminopimelate deacetylase
UBA3574_metaspades_Bin_1_1-contigs_00363	CDS	1431	udk_1	2.7.1.48		Uridine kinase
UBA3574_metaspades_Bin_1_1-contigs_00364	CDS	768	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
UBA3574_metaspades_Bin_1_1-contigs_00365	CDS	387				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00366	CDS	465	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
UBA3574_metaspades_Bin_1_1-contigs_00367	CDS	1185	fprA	1.-.-.-	COG0426	Nitric oxide reductase
UBA3574_metaspades_Bin_1_1-contigs_00368	CDS	1005	degA_1		COG1609	HTH-type transcriptional regulator DegA
UBA3574_metaspades_Bin_1_1-contigs_00369	CDS	462				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00370	CDS	744				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00371	CDS	321				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00372	CDS	897	asnS_2	6.1.1.22		Asparagine--tRNA ligase
UBA3574_metaspades_Bin_1_1-contigs_00373	CDS	954	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
UBA3574_metaspades_Bin_1_1-contigs_00374	CDS	882	glcK	2.7.1.2	COG1940	Glucokinase
UBA3574_metaspades_Bin_1_1-contigs_00375	CDS	924				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00376	CDS	1086				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00377	CDS	1566	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
UBA3574_metaspades_Bin_1_1-contigs_00378	CDS	861	cdhB	1.17.5.2		Caffeine dehydrogenase subunit beta
UBA3574_metaspades_Bin_1_1-contigs_00379	CDS	495	ndhS_1	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
UBA3574_metaspades_Bin_1_1-contigs_00380	CDS	2319	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
UBA3574_metaspades_Bin_1_1-contigs_00381	CDS	945		5.4.99.-	COG0564	putative RNA pseudouridine synthase
UBA3574_metaspades_Bin_1_1-contigs_00382	CDS	489	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00383	CDS	1311				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00384	CDS	915				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00385	CDS	639				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00386	CDS	510				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00387	CDS	972				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00388	CDS	495				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00389	CDS	780				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00390	CDS	315				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00391	CDS	660				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00392	CDS	1476	ppcA	4.1.1.31		Phosphoenolpyruvate carboxylase
UBA3574_metaspades_Bin_1_1-contigs_00393	CDS	375				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00394	CDS	1401	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
UBA3574_metaspades_Bin_1_1-contigs_00395	CDS	855	atpG		COG0224	ATP synthase gamma chain
UBA3574_metaspades_Bin_1_1-contigs_00396	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
UBA3574_metaspades_Bin_1_1-contigs_00397	CDS	534	atpH		COG0712	ATP synthase subunit delta
UBA3574_metaspades_Bin_1_1-contigs_00398	CDS	516	atpF			ATP synthase subunit b, sodium ion specific
UBA3574_metaspades_Bin_1_1-contigs_00399	CDS	249	atpE		COG0636	ATP synthase subunit c
UBA3574_metaspades_Bin_1_1-contigs_00400	CDS	690	atpB			ATP synthase subunit a
UBA3574_metaspades_Bin_1_1-contigs_00401	CDS	480				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00402	CDS	558	frr		COG0233	Ribosome-recycling factor
UBA3574_metaspades_Bin_1_1-contigs_00403	CDS	861				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00404	CDS	2226	topA	5.6.2.1	COG0550	DNA topoisomerase 1
UBA3574_metaspades_Bin_1_1-contigs_00405	CDS	954	sigA_1		COG0568	RNA polymerase sigma factor SigA
UBA3574_metaspades_Bin_1_1-contigs_00406	tRNA	76				tRNA-Ala(ggc)
UBA3574_metaspades_Bin_1_1-contigs_00407	CDS	1062	larA	5.1.2.1	COG3875	Lactate racemase
UBA3574_metaspades_Bin_1_1-contigs_00408	CDS	753	crp_2		COG0664	CRP-like cAMP-activated global transcriptional regulator
UBA3574_metaspades_Bin_1_1-contigs_00409	CDS	957	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
UBA3574_metaspades_Bin_1_1-contigs_00410	CDS	855	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
UBA3574_metaspades_Bin_1_1-contigs_00411	CDS	666				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00412	CDS	1959	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
UBA3574_metaspades_Bin_1_1-contigs_00413	CDS	1248				L-lactate transporter
UBA3574_metaspades_Bin_1_1-contigs_00414	CDS	90				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00415	CDS	705				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00416	CDS	387	hypA			Hydrogenase maturation factor HypA
UBA3574_metaspades_Bin_1_1-contigs_00417	CDS	645	hypB		COG0378	Hydrogenase maturation factor HypB
UBA3574_metaspades_Bin_1_1-contigs_00418	CDS	786	nadK	2.7.1.23	COG0061	NAD kinase
UBA3574_metaspades_Bin_1_1-contigs_00419	CDS	774	ribX			Riboflavin transport system permease protein RibX
UBA3574_metaspades_Bin_1_1-contigs_00420	CDS	735	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
UBA3574_metaspades_Bin_1_1-contigs_00421	CDS	534				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00422	CDS	1548	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
UBA3574_metaspades_Bin_1_1-contigs_00423	CDS	1194	citD			Citrate lyase acyl carrier protein
UBA3574_metaspades_Bin_1_1-contigs_00424	CDS	912	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00425	CDS	270				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00426	CDS	1317	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
UBA3574_metaspades_Bin_1_1-contigs_00427	CDS	2124	resA_1			Thiol-disulfide oxidoreductase ResA
UBA3574_metaspades_Bin_1_1-contigs_00428	CDS	669				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00429	CDS	768	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
UBA3574_metaspades_Bin_1_1-contigs_00430	CDS	1044				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00431	CDS	120				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00432	CDS	363				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00433	CDS	2880				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00434	CDS	348				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00435	CDS	225				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00436	CDS	1812	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
UBA3574_metaspades_Bin_1_1-contigs_00437	CDS	486			COG1259	putative protein
UBA3574_metaspades_Bin_1_1-contigs_00438	CDS	774				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00439	CDS	1182	pgk/tpi		COG0126	Bifunctional PGK/TIM
UBA3574_metaspades_Bin_1_1-contigs_00440	tRNA	76				tRNA-Gly(ccc)
UBA3574_metaspades_Bin_1_1-contigs_00441	CDS	444	rpsI		COG0103	30S ribosomal protein S9
UBA3574_metaspades_Bin_1_1-contigs_00442	CDS	234	rpmE		COG0254	50S ribosomal protein L31
UBA3574_metaspades_Bin_1_1-contigs_00443	CDS	750				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00444	CDS	171				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00445	CDS	171				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00446	CDS	867				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00447	tRNA	74				tRNA-Gln(ctg)
UBA3574_metaspades_Bin_1_1-contigs_00448	CDS	636	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
UBA3574_metaspades_Bin_1_1-contigs_00449	CDS	438	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
UBA3574_metaspades_Bin_1_1-contigs_00450	CDS	972				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00451	CDS	1242	rho	3.6.4.-	COG1158	Transcription termination factor Rho
UBA3574_metaspades_Bin_1_1-contigs_00452	CDS	843				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00453	CDS	1251	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00454	CDS	1338	hflX		COG2262	GTPase HflX
UBA3574_metaspades_Bin_1_1-contigs_00455	CDS	1068				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00456	CDS	834				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00457	CDS	897				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00458	CDS	195				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00459	CDS	1047	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
UBA3574_metaspades_Bin_1_1-contigs_00460	CDS	276	acyP	3.6.1.7	COG1254	Acylphosphatase
UBA3574_metaspades_Bin_1_1-contigs_00461	CDS	378	ytrA		COG1725	HTH-type transcriptional repressor YtrA
UBA3574_metaspades_Bin_1_1-contigs_00462	CDS	702		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
UBA3574_metaspades_Bin_1_1-contigs_00463	CDS	738				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00464	CDS	951				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00465	CDS	561				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00466	CDS	819				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00467	CDS	639				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00468	CDS	1665	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
UBA3574_metaspades_Bin_1_1-contigs_00469	CDS	990	trxB	1.8.1.9	COG0492	Thioredoxin reductase
UBA3574_metaspades_Bin_1_1-contigs_00470	CDS	1656	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
UBA3574_metaspades_Bin_1_1-contigs_00471	CDS	267	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
UBA3574_metaspades_Bin_1_1-contigs_00472	CDS	1335	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
UBA3574_metaspades_Bin_1_1-contigs_00473	CDS	711				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00474	CDS	312				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00475	CDS	315				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00476	CDS	1623				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00477	CDS	1308			COG2239	Magnesium transporter MgtE
UBA3574_metaspades_Bin_1_1-contigs_00478	CDS	513				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00479	CDS	303	yajC		COG1862	Sec translocon accessory complex subunit YajC
UBA3574_metaspades_Bin_1_1-contigs_00480	CDS	1353	secDF		COG0341	Protein translocase subunit SecDF
UBA3574_metaspades_Bin_1_1-contigs_00481	CDS	882				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00482	CDS	1440	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
UBA3574_metaspades_Bin_1_1-contigs_00483	CDS	177				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00484	CDS	1164				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00485	CDS	705	gph_1	3.1.3.18		Phosphoglycolate phosphatase
UBA3574_metaspades_Bin_1_1-contigs_00486	CDS	1113	ribD		COG0117	Riboflavin biosynthesis protein RibD
UBA3574_metaspades_Bin_1_1-contigs_00487	CDS	639	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
UBA3574_metaspades_Bin_1_1-contigs_00488	CDS	681				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00489	CDS	579				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00490	CDS	708				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00491	CDS	1059			COG0327	GTP cyclohydrolase 1 type 2 
UBA3574_metaspades_Bin_1_1-contigs_00492	CDS	1095				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00493	CDS	525				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00494	CDS	1188	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
UBA3574_metaspades_Bin_1_1-contigs_00495	CDS	171				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00496	CDS	1386				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00497	CDS	393	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
UBA3574_metaspades_Bin_1_1-contigs_00498	CDS	993	ndhA	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic
UBA3574_metaspades_Bin_1_1-contigs_00499	CDS	1275	hycE		COG3261	Formate hydrogenlyase subunit 5
UBA3574_metaspades_Bin_1_1-contigs_00500	CDS	525	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
UBA3574_metaspades_Bin_1_1-contigs_00501	CDS	477	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
UBA3574_metaspades_Bin_1_1-contigs_00502	CDS	1536	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
UBA3574_metaspades_Bin_1_1-contigs_00503	CDS	348	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
UBA3574_metaspades_Bin_1_1-contigs_00504	CDS	333				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00505	CDS	264				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00506	CDS	252				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00507	CDS	252				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00508	CDS	267				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00509	CDS	1371				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00510	CDS	867	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
UBA3574_metaspades_Bin_1_1-contigs_00511	CDS	357	rplT		COG0292	50S ribosomal protein L20
UBA3574_metaspades_Bin_1_1-contigs_00512	CDS	192				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00513	CDS	555	infC			Translation initiation factor IF-3
UBA3574_metaspades_Bin_1_1-contigs_00514	CDS	600	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
UBA3574_metaspades_Bin_1_1-contigs_00515	CDS	1266	obg_1	3.6.5.-	COG0536	GTPase Obg
UBA3574_metaspades_Bin_1_1-contigs_00516	CDS	258	rpmA		COG0211	50S ribosomal protein L27
UBA3574_metaspades_Bin_1_1-contigs_00517	CDS	321				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00518	CDS	318	rplU		COG0261	50S ribosomal protein L21
UBA3574_metaspades_Bin_1_1-contigs_00519	CDS	1965	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
UBA3574_metaspades_Bin_1_1-contigs_00520	CDS	711	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
UBA3574_metaspades_Bin_1_1-contigs_00521	CDS	852	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
UBA3574_metaspades_Bin_1_1-contigs_00522	CDS	414			COG0864	Putative nickel-responsive regulator
UBA3574_metaspades_Bin_1_1-contigs_00523	CDS	789	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
UBA3574_metaspades_Bin_1_1-contigs_00524	CDS	240	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
UBA3574_metaspades_Bin_1_1-contigs_00525	CDS	921	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
UBA3574_metaspades_Bin_1_1-contigs_00526	CDS	1089	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
UBA3574_metaspades_Bin_1_1-contigs_00527	CDS	411	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
UBA3574_metaspades_Bin_1_1-contigs_00528	CDS	276				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00529	CDS	795	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
UBA3574_metaspades_Bin_1_1-contigs_00530	CDS	1656				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00531	CDS	2928	rep	3.6.4.12		ATP-dependent DNA helicase Rep
UBA3574_metaspades_Bin_1_1-contigs_00532	CDS	249				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00533	CDS	426				hypothetical protein
UBA3574_metaspades_Bin_1_1-contigs_00534	CDS	825				hypothetical protein
