locus_tag	ftype	length_bp	gene	EC_number	COG	product
WOR-3_metaspades_Bin_1-contigs_00275	CDS	1365	accC	6.3.4.14	COG0439	Biotin carboxylase
WOR-3_metaspades_Bin_1-contigs_00276	CDS	999	yrbG		COG0530	Inner membrane protein YrbG
WOR-3_metaspades_Bin_1-contigs_00277	CDS	591				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00278	CDS	510				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00279	CDS	300				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00280	CDS	315				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00281	CDS	348				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00282	CDS	180				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00283	CDS	1224	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
WOR-3_metaspades_Bin_1-contigs_00284	CDS	1014				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00285	CDS	468				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00286	CDS	1443	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
WOR-3_metaspades_Bin_1-contigs_00287	CDS	1215	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
WOR-3_metaspades_Bin_1-contigs_00288	CDS	888				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00289	CDS	792				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00290	CDS	285				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00291	CDS	585				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00292	CDS	1689	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
WOR-3_metaspades_Bin_1-contigs_00293	CDS	1608	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
WOR-3_metaspades_Bin_1-contigs_00294	CDS	1398	tpl_1	4.1.99.2	COG3033	Tyrosine phenol-lyase
WOR-3_metaspades_Bin_1-contigs_00295	CDS	1038	adhA_2	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
WOR-3_metaspades_Bin_1-contigs_00296	CDS	669				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00297	CDS	459				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00298	CDS	366				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00299	CDS	756	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
WOR-3_metaspades_Bin_1-contigs_00300	CDS	501	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
WOR-3_metaspades_Bin_1-contigs_00301	CDS	294				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00302	CDS	744				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00303	CDS	864				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00304	CDS	753				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00305	CDS	1365				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00306	CDS	1308	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
WOR-3_metaspades_Bin_1-contigs_00307	rRNA	112				5S ribosomal RNA
WOR-3_metaspades_Bin_1-contigs_00308	CDS	1557	secD		COG0342	Protein translocase subunit SecD
WOR-3_metaspades_Bin_1-contigs_00309	CDS	1365	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
WOR-3_metaspades_Bin_1-contigs_00310	CDS	873				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00311	CDS	1428	murJ_1			lipid II flippase MurJ
WOR-3_metaspades_Bin_1-contigs_00312	CDS	2079				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00313	CDS	108				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00314	CDS	1992	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
WOR-3_metaspades_Bin_1-contigs_00315	CDS	1185	iscS_1	2.8.1.7		Cysteine desulfurase IscS
WOR-3_metaspades_Bin_1-contigs_00316	CDS	1086	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
WOR-3_metaspades_Bin_1-contigs_00317	CDS	1326	cpgS	6.5.-.-		Cyclic 2,3-diphosphoglycerate synthetase
WOR-3_metaspades_Bin_1-contigs_00318	CDS	1158		2.7.7.-	COG0617	A-adding tRNA nucleotidyltransferase
WOR-3_metaspades_Bin_1-contigs_00319	CDS	720		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
WOR-3_metaspades_Bin_1-contigs_00320	CDS	702	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
WOR-3_metaspades_Bin_1-contigs_00321	CDS	453	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
WOR-3_metaspades_Bin_1-contigs_00322	CDS	252				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00323	CDS	1392	cpoB_2			Cell division coordinator CpoB
WOR-3_metaspades_Bin_1-contigs_00324	CDS	405				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00325	CDS	807	cpoB_3			Cell division coordinator CpoB
WOR-3_metaspades_Bin_1-contigs_00326	CDS	300				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00327	CDS	729	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
WOR-3_metaspades_Bin_1-contigs_00328	CDS	516	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
WOR-3_metaspades_Bin_1-contigs_00329	CDS	546	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
WOR-3_metaspades_Bin_1-contigs_00330	CDS	759				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00331	CDS	2640	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
WOR-3_metaspades_Bin_1-contigs_00332	CDS	381				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00333	CDS	906		2.4.1.320	COG2152	1,4-beta-mannosyl-N-acetylglucosamine phosphorylase
WOR-3_metaspades_Bin_1-contigs_00334	CDS	543	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
WOR-3_metaspades_Bin_1-contigs_00335	CDS	1257	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
WOR-3_metaspades_Bin_1-contigs_00336	CDS	126				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00337	CDS	483				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00338	CDS	252	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
WOR-3_metaspades_Bin_1-contigs_00339	CDS	1140				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00340	CDS	195				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00341	CDS	216				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00342	CDS	2148				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00343	CDS	543				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00344	CDS	1299	argS	6.1.1.19		Arginine--tRNA ligase
WOR-3_metaspades_Bin_1-contigs_00345	CDS	381				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00346	CDS	294	yajC		COG1862	Sec translocon accessory complex subunit YajC
WOR-3_metaspades_Bin_1-contigs_00347	CDS	681				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00348	CDS	1167	natB	7.2.2.4	COG1668	ABC transporter permease protein NatB
WOR-3_metaspades_Bin_1-contigs_00349	CDS	747	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
WOR-3_metaspades_Bin_1-contigs_00350	CDS	591	lspA_1	3.4.23.36		Lipoprotein signal peptidase
WOR-3_metaspades_Bin_1-contigs_00351	CDS	585	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
WOR-3_metaspades_Bin_1-contigs_00352	CDS	1071	pimA	2.4.1.345	COG0438	Phosphatidyl-myo-inositol mannosyltransferase
WOR-3_metaspades_Bin_1-contigs_00353	CDS	1032	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
WOR-3_metaspades_Bin_1-contigs_00354	CDS	834				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00355	CDS	456				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00356	CDS	711				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00357	CDS	237				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00358	CDS	1170				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00359	CDS	303	rimP		COG0779	Ribosome maturation factor RimP
WOR-3_metaspades_Bin_1-contigs_00360	CDS	1215	nusA		COG0195	Transcription termination/antitermination protein NusA
WOR-3_metaspades_Bin_1-contigs_00361	CDS	2088	infB			Translation initiation factor IF-2
WOR-3_metaspades_Bin_1-contigs_00362	CDS	306	rbfA		COG0858	Ribosome-binding factor A
WOR-3_metaspades_Bin_1-contigs_00363	CDS	378				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00364	CDS	1584	tpl_2	4.1.99.2		Tyrosine phenol-lyase
WOR-3_metaspades_Bin_1-contigs_00365	CDS	882	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
WOR-3_metaspades_Bin_1-contigs_00366	CDS	414				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00367	CDS	384				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00368	CDS	1272	grdE	1.21.4.2		Glycine reductase complex component B subunits alpha and beta
WOR-3_metaspades_Bin_1-contigs_00369	CDS	1056	grdB_1	1.21.4.2		Glycine reductase complex component B subunit gamma
WOR-3_metaspades_Bin_1-contigs_00370	CDS	192	grdB_2	1.21.4.2		Glycine reductase complex component B subunit gamma
WOR-3_metaspades_Bin_1-contigs_00371	CDS	939	trxB_1	1.8.1.9		Thioredoxin reductase
WOR-3_metaspades_Bin_1-contigs_00372	CDS	978				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00373	CDS	192	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
WOR-3_metaspades_Bin_1-contigs_00374	CDS	1179	abo	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
WOR-3_metaspades_Bin_1-contigs_00375	CDS	456				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00376	CDS	441				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00377	CDS	849	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
WOR-3_metaspades_Bin_1-contigs_00378	CDS	1137				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00379	CDS	2313	cpoB_4			Cell division coordinator CpoB
WOR-3_metaspades_Bin_1-contigs_00380	CDS	882				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00381	CDS	1584				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00382	CDS	1416	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
WOR-3_metaspades_Bin_1-contigs_00383	CDS	876				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00384	CDS	831	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
WOR-3_metaspades_Bin_1-contigs_00385	CDS	621	rpsD		COG0522	30S ribosomal protein S4
WOR-3_metaspades_Bin_1-contigs_00386	CDS	372	rpsK			30S ribosomal protein S11
WOR-3_metaspades_Bin_1-contigs_00387	CDS	387	rpsM		COG0099	30S ribosomal protein S13
WOR-3_metaspades_Bin_1-contigs_00388	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
WOR-3_metaspades_Bin_1-contigs_00389	CDS	219	infA		COG0361	Translation initiation factor IF-1
WOR-3_metaspades_Bin_1-contigs_00390	CDS	612	adk	2.7.4.3		Adenylate kinase
WOR-3_metaspades_Bin_1-contigs_00391	CDS	1314	secY		COG0201	Protein translocase subunit SecY
WOR-3_metaspades_Bin_1-contigs_00392	CDS	435	rplO			50S ribosomal protein L15
WOR-3_metaspades_Bin_1-contigs_00393	CDS	189	rpmD			50S ribosomal protein L30
WOR-3_metaspades_Bin_1-contigs_00394	CDS	474	rpsE			30S ribosomal protein S5
WOR-3_metaspades_Bin_1-contigs_00395	CDS	399	rplR			50S ribosomal protein L18
WOR-3_metaspades_Bin_1-contigs_00396	CDS	549	rplF			50S ribosomal protein L6
WOR-3_metaspades_Bin_1-contigs_00397	CDS	5229				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00398	CDS	951				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00399	CDS	1692				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00400	CDS	831				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00401	CDS	489				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00402	CDS	276				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00403	CDS	525	pal_2			Peptidoglycan-associated lipoprotein
WOR-3_metaspades_Bin_1-contigs_00404	CDS	639	cpoB_5			Cell division coordinator CpoB
WOR-3_metaspades_Bin_1-contigs_00405	CDS	651	tolQ_2		COG0811	Tol-Pal system protein TolQ
WOR-3_metaspades_Bin_1-contigs_00406	CDS	390	tolR_2			Tol-Pal system protein TolR
WOR-3_metaspades_Bin_1-contigs_00407	CDS	1242				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00408	CDS	993	rnfD	7.1.1.-	COG4658	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
WOR-3_metaspades_Bin_1-contigs_00409	CDS	1290	rnfC	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
WOR-3_metaspades_Bin_1-contigs_00410	CDS	1527				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00411	CDS	516				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00412	CDS	1341	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
WOR-3_metaspades_Bin_1-contigs_00413	CDS	810				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00414	CDS	1656				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00415	CDS	1152	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
WOR-3_metaspades_Bin_1-contigs_00416	CDS	522	cas9	3.1.-.-		CRISPR-associated endonuclease Cas9
WOR-3_metaspades_Bin_1-contigs_00417	CDS	723				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00418	CDS	2088				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00419	CDS	1047				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00420	CDS	228				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00421	CDS	1911	priA	3.6.4.-		primosomal protein N'
WOR-3_metaspades_Bin_1-contigs_00422	CDS	639	bamD			Outer membrane protein assembly factor BamD
WOR-3_metaspades_Bin_1-contigs_00423	CDS	819	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
WOR-3_metaspades_Bin_1-contigs_00424	CDS	258	ftsL			Cell division protein FtsL
WOR-3_metaspades_Bin_1-contigs_00425	CDS	951				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00426	CDS	2853	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
WOR-3_metaspades_Bin_1-contigs_00427	CDS	819				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00428	CDS	372	rpsL			30S ribosomal protein S12
WOR-3_metaspades_Bin_1-contigs_00429	CDS	753				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00430	CDS	549	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
WOR-3_metaspades_Bin_1-contigs_00431	CDS	828	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
WOR-3_metaspades_Bin_1-contigs_00432	CDS	267	spoVG		COG2088	Putative septation protein SpoVG
WOR-3_metaspades_Bin_1-contigs_00433	tRNA	72				tRNA-Gln(ttg)
WOR-3_metaspades_Bin_1-contigs_00434	CDS	1083				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00435	CDS	783	tagG		COG1682	Teichoic acid translocation permease protein TagG
WOR-3_metaspades_Bin_1-contigs_00436	CDS	993	ntpC			V-type sodium ATPase subunit C
WOR-3_metaspades_Bin_1-contigs_00437	CDS	321	atpF			V-type ATP synthase subunit F
WOR-3_metaspades_Bin_1-contigs_00438	CDS	1728	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
WOR-3_metaspades_Bin_1-contigs_00439	CDS	1371	ntpB			V-type sodium ATPase subunit B
WOR-3_metaspades_Bin_1-contigs_00440	CDS	1014				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00441	CDS	459				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00442	CDS	681	yggS		COG0325	Pyridoxal phosphate homeostasis protein
WOR-3_metaspades_Bin_1-contigs_00443	CDS	705	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
WOR-3_metaspades_Bin_1-contigs_00444	CDS	1308	purB	4.3.2.2		Adenylosuccinate lyase
WOR-3_metaspades_Bin_1-contigs_00445	CDS	1083				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00446	CDS	519				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00447	CDS	1752	pal_3			Peptidoglycan-associated lipoprotein
WOR-3_metaspades_Bin_1-contigs_00448	CDS	1425	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
WOR-3_metaspades_Bin_1-contigs_00449	CDS	528	hslV	3.4.25.2		ATP-dependent protease subunit HslV
WOR-3_metaspades_Bin_1-contigs_00450	CDS	1317	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
WOR-3_metaspades_Bin_1-contigs_00451	CDS	363	rplT			50S ribosomal protein L20
WOR-3_metaspades_Bin_1-contigs_00452	CDS	1014	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
WOR-3_metaspades_Bin_1-contigs_00453	CDS	1506				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00454	CDS	267				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00455	CDS	903				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00456	CDS	1644	hutU	4.2.1.49	COG2987	Urocanate hydratase
WOR-3_metaspades_Bin_1-contigs_00457	CDS	411				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00458	CDS	1086	dnaN			Beta sliding clamp
WOR-3_metaspades_Bin_1-contigs_00459	CDS	369				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00460	CDS	1320		2.7.7.-	COG0617	A-adding tRNA nucleotidyltransferase
WOR-3_metaspades_Bin_1-contigs_00461	CDS	711				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00462	CDS	1560	sftA			DNA translocase SftA
WOR-3_metaspades_Bin_1-contigs_00463	CDS	252				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00464	CDS	372				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00465	CDS	321				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00466	CDS	513				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00467	CDS	1971	dnaK		COG0443	Chaperone protein DnaK
WOR-3_metaspades_Bin_1-contigs_00468	CDS	1128	dnaJ		COG0484	Chaperone protein DnaJ
WOR-3_metaspades_Bin_1-contigs_00469	CDS	234				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00470	CDS	498				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00471	CDS	207				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00472	CDS	612				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00473	CDS	267				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00474	CDS	309				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00475	tRNA	73				tRNA-Phe(gaa)
WOR-3_metaspades_Bin_1-contigs_00476	tRNA	73				tRNA-Thr(cgt)
WOR-3_metaspades_Bin_1-contigs_00477	CDS	1191				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00478	CDS	1263				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00479	CDS	222				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00480	CDS	1419				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00481	tRNA	86				tRNA-Leu(cag)
WOR-3_metaspades_Bin_1-contigs_00482	CDS	168				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00483	CDS	1221				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00484	tRNA	76				tRNA-Lys(ctt)
WOR-3_metaspades_Bin_1-contigs_00485	tRNA	76				tRNA-Arg(acg)
WOR-3_metaspades_Bin_1-contigs_00486	CDS	138	rpmH		COG0230	50S ribosomal protein L34
WOR-3_metaspades_Bin_1-contigs_00487	CDS	228			COG0759	Putative membrane protein insertion efficiency factor
WOR-3_metaspades_Bin_1-contigs_00488	CDS	990				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00489	CDS	954				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00490	CDS	453	fruA_2		COG1299	PTS system fructose-specific EIIABC component
WOR-3_metaspades_Bin_1-contigs_00491	CDS	690				queuosine precursor transporter
WOR-3_metaspades_Bin_1-contigs_00492	CDS	3228				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00493	CDS	1824	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
WOR-3_metaspades_Bin_1-contigs_00494	CDS	174				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00495	CDS	537				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00496	CDS	1434				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00497	CDS	1296	pyrC	3.5.2.3	COG0044	Dihydroorotase
WOR-3_metaspades_Bin_1-contigs_00498	CDS	948	pyrB	2.1.3.2		Aspartate carbamoyltransferase
WOR-3_metaspades_Bin_1-contigs_00499	CDS	528	pyrR			Bifunctional protein PyrR
WOR-3_metaspades_Bin_1-contigs_00500	CDS	3999	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
WOR-3_metaspades_Bin_1-contigs_00501	CDS	3678	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
WOR-3_metaspades_Bin_1-contigs_00502	CDS	1881				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00503	CDS	228				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00504	CDS	1224				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00505	CDS	621	tmk	2.7.4.9	COG0125	Thymidylate kinase
WOR-3_metaspades_Bin_1-contigs_00506	CDS	207	rpmE		COG0254	50S ribosomal protein L31
WOR-3_metaspades_Bin_1-contigs_00507	CDS	1104				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00508	CDS	825				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00509	CDS	852	wbbL_1	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
WOR-3_metaspades_Bin_1-contigs_00510	CDS	1431	rnd	3.1.13.5		Ribonuclease D
WOR-3_metaspades_Bin_1-contigs_00511	CDS	753	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
WOR-3_metaspades_Bin_1-contigs_00512	CDS	1671				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00513	CDS	2202				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00514	CDS	1470	grdC	1.21.4.2		Glycine/sarcosine/betaine reductase complex component C subunit beta
WOR-3_metaspades_Bin_1-contigs_00515	CDS	570	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
WOR-3_metaspades_Bin_1-contigs_00516	CDS	849	cyoE	2.5.1.141		Protoheme IX farnesyltransferase
WOR-3_metaspades_Bin_1-contigs_00517	CDS	414				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00518	CDS	279				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00519	CDS	198				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00520	CDS	1569	rpsA		COG0539	30S ribosomal protein S1
WOR-3_metaspades_Bin_1-contigs_00521	CDS	1221	der_1			GTPase Der
WOR-3_metaspades_Bin_1-contigs_00522	CDS	456				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00523	CDS	1731	uvrC		COG0322	UvrABC system protein C
WOR-3_metaspades_Bin_1-contigs_00524	CDS	594	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
WOR-3_metaspades_Bin_1-contigs_00525	CDS	804	dpnA	2.1.1.72		Modification methylase DpnIIB
WOR-3_metaspades_Bin_1-contigs_00526	CDS	528	polA	2.7.7.7		DNA polymerase I, thermostable
WOR-3_metaspades_Bin_1-contigs_00527	CDS	1527				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00528	CDS	543	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
WOR-3_metaspades_Bin_1-contigs_00529	CDS	228				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00530	CDS	498				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00531	CDS	387				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00532	CDS	2067	mutS2	3.1.-.-	COG1193	Endonuclease MutS2
WOR-3_metaspades_Bin_1-contigs_00533	CDS	264				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00534	CDS	363				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00535	CDS	825				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00536	CDS	459				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00537	CDS	612				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00538	CDS	939	arcC1	2.7.2.2		Carbamate kinase 1
WOR-3_metaspades_Bin_1-contigs_00539	CDS	900				Purine-binding protein
WOR-3_metaspades_Bin_1-contigs_00540	CDS	1347			COG2239	Magnesium transporter MgtE
WOR-3_metaspades_Bin_1-contigs_00541	CDS	297				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00542	CDS	405				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00543	CDS	1416				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00544	CDS	1119		2.4.1.336		Beta-monoglucosyldiacylglycerol synthase
WOR-3_metaspades_Bin_1-contigs_00545	CDS	1167				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00546	CDS	132				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00547	CDS	1119				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00548	CDS	585	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
WOR-3_metaspades_Bin_1-contigs_00549	CDS	594	rnfE	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
WOR-3_metaspades_Bin_1-contigs_00550	CDS	552	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
WOR-3_metaspades_Bin_1-contigs_00551	CDS	468				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00552	CDS	540				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00553	CDS	1383	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
WOR-3_metaspades_Bin_1-contigs_00554	CDS	279				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00555	CDS	537				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00556	CDS	1308	murJ_2			lipid II flippase MurJ
