locus_tag	ftype	length_bp	gene	EC_number	COG	product
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00236	CDS	1335	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00237	CDS	852				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00238	CDS	1245				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00239	CDS	141				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00240	CDS	768				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00241	CDS	846	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00242	CDS	1506	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00243	CDS	771	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00244	CDS	429	fur		COG0735	Ferric uptake regulation protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00245	CDS	906	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00246	CDS	294				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00247	CDS	294				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00248	CDS	1053				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00249	CDS	819	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00250	CDS	480	def1	3.5.1.88	COG0242	Peptide deformylase 1
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00251	CDS	1017	priA	3.6.4.-	COG1198	Primosomal protein N'
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00252	CDS	675				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00253	CDS	168				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00254	CDS	306				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00255	CDS	720	dnaJ_2			Chaperone protein DnaJ
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00256	CDS	435				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00257	CDS	273				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00258	CDS	375	panC	6.3.2.1	COG0414	Pantothenate synthetase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00259	CDS	1257				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00260	CDS	744	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00261	CDS	936	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00262	CDS	147				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00263	CDS	606				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00264	CDS	807				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00265	CDS	516				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00266	CDS	1338	rarA		COG2256	Replication-associated recombination protein A
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00267	CDS	1050	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00268	CDS	963	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00269	CDS	777				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00270	CDS	342	cypB	5.2.1.8		Peptidyl-prolyl cis-trans isomerase B
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00271	CDS	357				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00272	CDS	918	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00273	CDS	249				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00274	CDS	411				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00275	CDS	390				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00276	CDS	123				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00277	CDS	1419		1.18.1.2		Ferredoxin--NADP reductase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00278	CDS	384				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00279	CDS	474				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00280	CDS	732	serS_1	6.1.1.11	COG0172	Serine--tRNA ligase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00281	CDS	636	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00282	CDS	1278		4.2.1.112		Acetylene hydratase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00283	CDS	234	phsA	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00284	CDS	684				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00285	CDS	312				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00286	CDS	843	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00287	CDS	1272	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00288	CDS	834	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00289	CDS	783	thi4	2.4.2.59		Thiamine thiazole synthase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00290	CDS	813				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00291	CDS	807	rpsB		COG0052	30S ribosomal protein S2
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00292	CDS	507	tsf			Elongation factor Ts
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00293	CDS	720	pyrH	2.7.4.22	COG0528	Uridylate kinase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00294	CDS	558	frr		COG0233	Ribosome-recycling factor
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00295	CDS	252				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00296	CDS	990				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00297	CDS	153				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00298	CDS	198				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00299	CDS	288				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00300	CDS	2250	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00301	CDS	315				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00302	CDS	681				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00303	CDS	456				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00304	CDS	891				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00305	CDS	843				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00306	CDS	330				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00307	CDS	378	bamB_2			Outer membrane protein assembly factor BamB
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00308	CDS	618				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00309	CDS	258				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00310	CDS	573	dnaA_1			Chromosomal replication initiator protein DnaA
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00311	CDS	984	obg_1	3.6.5.-	COG0536	GTPase Obg
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00312	CDS	603	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00313	CDS	564	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00314	CDS	723				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00315	CDS	918				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00316	CDS	690	atpC			V-type ATP synthase subunit C
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00317	CDS	354	atpF			V-type ATP synthase subunit F
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00318	CDS	1743	atpA	7.1.2.2	COG1155	V-type ATP synthase alpha chain
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00319	CDS	1230	mdtG			Multidrug resistance protein MdtG
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00320	CDS	1827	uvrC		COG0322	UvrABC system protein C
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00321	CDS	618	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00322	CDS	645				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00323	CDS	708	lutR		COG2186	HTH-type transcriptional regulator LutR
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00324	CDS	1671	hutU	4.2.1.49	COG2987	Urocanate hydratase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00325	CDS	1530	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00326	CDS	900		2.1.2.5	COG3643	Glutamate formimidoyltransferase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00327	CDS	1281	hutI	3.5.2.7	COG1228	Imidazolonepropionase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00328	CDS	648	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00329	CDS	204				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00330	CDS	435				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00331	CDS	627	ntpD			V-type sodium ATPase subunit D
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00332	CDS	246				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00333	CDS	318				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00334	CDS	345				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00335	CDS	495				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00336	CDS	195				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00337	CDS	393				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00338	CDS	1080	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00339	CDS	123				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00340	CDS	168				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00341	CDS	1089	btuC			Vitamin B12 import system permease protein BtuC
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00342	CDS	822	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00343	CDS	225				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00344	CDS	441				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00345	CDS	276				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00346	CDS	144				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00347	CDS	525				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00348	CDS	1335				IS110 family transposase ISDha12
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00349	CDS	414	rnfD	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00350	CDS	528	rsxG	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00351	CDS	615	rnfE	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00352	CDS	576	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00353	CDS	486	lexA	3.4.21.88	COG1974	LexA repressor
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00354	CDS	186				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00355	CDS	237				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00356	CDS	135				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00357	CDS	1605		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00358	CDS	1281	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00359	CDS	924	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00360	CDS	1260	serS_2	6.1.1.11	COG0172	Serine--tRNA ligase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00361	CDS	1482	lysS	6.1.1.6		Lysine--tRNA ligase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00362	CDS	477	greA		COG0782	Transcription elongation factor GreA
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00363	CDS	1776	polA	2.7.7.7	COG0258	DNA polymerase I
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00364	CDS	234				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00365	CDS	1020				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00366	CDS	543				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00367	CDS	528				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00368	CDS	378				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00369	CDS	786				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00370	CDS	402	rsbT	2.7.11.1	COG2172	Serine/threonine-protein kinase RsbT
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00371	CDS	378				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00372	CDS	789	hadI	3.-.-.-	COG1924	2-hydroxyisocaproyl-CoA dehydratase activator
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00373	CDS	714		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00374	CDS	657	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00375	CDS	1191	bktB	2.3.1.16	COG0183	Beta-ketothiolase BktB
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00376	CDS	1029	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00377	CDS	294	rpsS			30S ribosomal protein S19
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00378	CDS	813	rplB			50S ribosomal protein L2
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00379	CDS	285	rplW			50S ribosomal protein L23
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00380	CDS	672	rplD			50S ribosomal protein L4
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00381	CDS	621	rplC			50S ribosomal protein L3
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00382	CDS	309	rpsJ			30S ribosomal protein S10
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00383	CDS	2112	fusA_1		COG0480	Elongation factor G
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00384	CDS	471	rpsG			30S ribosomal protein S7
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00385	CDS	423	rpsL		COG0048	30S ribosomal protein S12
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00386	CDS	687				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00387	CDS	732				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00388	CDS	255				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00389	CDS	666				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00390	CDS	2070	ligA	6.5.1.2		DNA ligase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00391	CDS	1191	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00392	CDS	783	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00393	CDS	1164	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00394	tRNA	75				tRNA-Met(cat)
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00395	CDS	435	rutB_2	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00396	CDS	1197	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00397	CDS	402	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00398	CDS	1203	glmU_1			Bifunctional protein GlmU
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00399	CDS	1209	glmU_2	2.7.7.23		Bifunctional protein GlmU
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00400	CDS	1806	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00401	CDS	2580	quiP	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00402	CDS	1581				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00403	CDS	111				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00404	CDS	840				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00405	CDS	396	rpsK		COG0100	30S ribosomal protein S11
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00406	CDS	405	rpsM		COG0099	30S ribosomal protein S13
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00407	CDS	219	infA		COG0361	Translation initiation factor IF-1
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00408	CDS	753	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00409	CDS	642	adk	2.7.4.3		Adenylate kinase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00410	CDS	1362	secY		COG0201	Protein translocase subunit SecY
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00411	CDS	447	rplO		COG0200	50S ribosomal protein L15
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00412	CDS	198	rpmD			50S ribosomal protein L30
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00413	CDS	492	rpsE		COG0098	30S ribosomal protein S5
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00414	CDS	363	rplR			50S ribosomal protein L18
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00415	CDS	546	rplF			50S ribosomal protein L6
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00416	CDS	402	rpsH		COG0096	30S ribosomal protein S8
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00417	CDS	549	rplE			50S ribosomal protein L5
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00418	CDS	315	rplX			50S ribosomal protein L24
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00419	CDS	369	rplN		COG0093	50S ribosomal protein L14
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00420	CDS	288	rpsQ			30S ribosomal protein S17
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00421	CDS	198	rpmC		COG0255	50S ribosomal protein L29
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00422	CDS	426	rplP		COG0197	50S ribosomal protein L16
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00423	CDS	726	rpsC			30S ribosomal protein S3
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00424	CDS	252	rplV		COG0091	50S ribosomal protein L22
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00425	CDS	798				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00426	CDS	579				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00427	CDS	2856	dinG	3.1.-.-		3'-5' exonuclease DinG
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00428	CDS	867	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00429	CDS	942				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00430	CDS	1692	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00431	CDS	303				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00432	CDS	1263				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00433	CDS	714	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00434	CDS	426	panB_2	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00435	CDS	1875	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00436	CDS	474				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00437	CDS	2130	FCS1_1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00438	CDS	768		4.2.1.150	COG1024	Crotonyl-CoA hydratase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00439	CDS	822				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00440	CDS	501				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00441	CDS	1884				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00442	CDS	348	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00443	CDS	252				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00444	CDS	363	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00445	CDS	243				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00446	CDS	366				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00447	CDS	99				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00448	CDS	153				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00449	CDS	435	ribD		COG0117	Riboflavin biosynthesis protein RibD
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00450	CDS	624	ribE	2.5.1.9	COG0307	Riboflavin synthase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00451	CDS	783				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00452	CDS	288				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00453	CDS	369				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00454	CDS	432				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00455	CDS	687				queuosine precursor transporter
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00456	CDS	327	trxA		COG0526	Thioredoxin
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00457	CDS	948	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00458	CDS	492				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00459	CDS	1224				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00460	CDS	801	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00461	CDS	963	arcC1	2.7.2.2		Carbamate kinase 1
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00462	CDS	1197	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00463	CDS	1332				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00464	CDS	504	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00465	CDS	333				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00466	CDS	432				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00467	CDS	969	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00468	CDS	846				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00469	CDS	246				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00470	CDS	1758				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00471	tRNA	86				tRNA-Leu(taa)
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00472	CDS	1374	FCS1_2	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00473	CDS	315				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00474	CDS	354				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00475	CDS	846			COG2239	Magnesium transporter MgtE
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00476	CDS	261				hypothetical protein
Chloroflexi_metaspades_Bin_1_1_1_1-contigs_00477	CDS	231				hypothetical protein
